idAller,nomAller0,'REACTION CUTANEE A CAROTTE FRAIS' 
1,'GONFLEMENT A CAUSE DE CAROTTE FRAIS' 
2,'TRAUMATISME GUSTATIF DU CAROTTE FRAIS' 
3,'MORT CAUSEE PAR CAROTTE FRAIS' 
1,'REACTION CUTANEE A CAROTTE PREMIUM' 
2,'GONFLEMENT A CAUSE DE CAROTTE PREMIUM' 
3,'TRAUMATISME GUSTATIF DU CAROTTE PREMIUM' 
4,'MORT CAUSEE PAR CAROTTE PREMIUM' 
2,'REACTION CUTANEE A CAROTTE SELECTION' 
3,'GONFLEMENT A CAUSE DE CAROTTE SELECTION' 
4,'TRAUMATISME GUSTATIF DU CAROTTE SELECTION' 
5,'MORT CAUSEE PAR CAROTTE SELECTION' 
3,'REACTION CUTANEE A CAROTTE TRADITION' 
4,'GONFLEMENT A CAUSE DE CAROTTE TRADITION' 
5,'TRAUMATISME GUSTATIF DU CAROTTE TRADITION' 
6,'MORT CAUSEE PAR CAROTTE TRADITION' 
4,'REACTION CUTANEE A CAROTTE FACON CHEF' 
5,'GONFLEMENT A CAUSE DE CAROTTE FACON CHEF' 
6,'TRAUMATISME GUSTATIF DU CAROTTE FACON CHEF' 
7,'MORT CAUSEE PAR CAROTTE FACON CHEF' 
5,'REACTION CUTANEE A CAROTTE GOURMET' 
6,'GONFLEMENT A CAUSE DE CAROTTE GOURMET' 
7,'TRAUMATISME GUSTATIF DU CAROTTE GOURMET' 
8,'MORT CAUSEE PAR CAROTTE GOURMET' 
6,'REACTION CUTANEE A CAROTTE SAUVAGE' 
7,'GONFLEMENT A CAUSE DE CAROTTE SAUVAGE' 
8,'TRAUMATISME GUSTATIF DU CAROTTE SAUVAGE' 
9,'MORT CAUSEE PAR CAROTTE SAUVAGE' 
7,'REACTION CUTANEE A CAROTTE FUME' 
8,'GONFLEMENT A CAUSE DE CAROTTE FUME' 
9,'TRAUMATISME GUSTATIF DU CAROTTE FUME' 
10,'MORT CAUSEE PAR CAROTTE FUME' 
8,'REACTION CUTANEE A CAROTTE FRIT' 
9,'GONFLEMENT A CAUSE DE CAROTTE FRIT' 
10,'TRAUMATISME GUSTATIF DU CAROTTE FRIT' 
11,'MORT CAUSEE PAR CAROTTE FRIT' 
9,'REACTION CUTANEE A CAROTTE SNACKE' 
10,'GONFLEMENT A CAUSE DE CAROTTE SNACKE' 
11,'TRAUMATISME GUSTATIF DU CAROTTE SNACKE' 
12,'MORT CAUSEE PAR CAROTTE SNACKE' 
10,'REACTION CUTANEE A COURGETTE BIO' 
11,'GONFLEMENT A CAUSE DE COURGETTE BIO' 
12,'TRAUMATISME GUSTATIF DU COURGETTE BIO' 
13,'MORT CAUSEE PAR COURGETTE BIO' 
11,'REACTION CUTANEE A COURGETTE FRAIS' 
12,'GONFLEMENT A CAUSE DE COURGETTE FRAIS' 
13,'TRAUMATISME GUSTATIF DU COURGETTE FRAIS' 
14,'MORT CAUSEE PAR COURGETTE FRAIS' 
12,'REACTION CUTANEE A COURGETTE PREMIUM' 
13,'GONFLEMENT A CAUSE DE COURGETTE PREMIUM' 
14,'TRAUMATISME GUSTATIF DU COURGETTE PREMIUM' 
15,'MORT CAUSEE PAR COURGETTE PREMIUM' 
13,'REACTION CUTANEE A COURGETTE SELECTION' 
14,'GONFLEMENT A CAUSE DE COURGETTE SELECTION' 
15,'TRAUMATISME GUSTATIF DU COURGETTE SELECTION' 
16,'MORT CAUSEE PAR COURGETTE SELECTION' 
14,'REACTION CUTANEE A COURGETTE TRADITION' 
15,'GONFLEMENT A CAUSE DE COURGETTE TRADITION' 
16,'TRAUMATISME GUSTATIF DU COURGETTE TRADITION' 
17,'MORT CAUSEE PAR COURGETTE TRADITION' 
15,'REACTION CUTANEE A COURGETTE FACON CHEF' 
16,'GONFLEMENT A CAUSE DE COURGETTE FACON CHEF' 
17,'TRAUMATISME GUSTATIF DU COURGETTE FACON CHEF' 
18,'MORT CAUSEE PAR COURGETTE FACON CHEF' 
16,'REACTION CUTANEE A COURGETTE GOURMET' 
17,'GONFLEMENT A CAUSE DE COURGETTE GOURMET' 
18,'TRAUMATISME GUSTATIF DU COURGETTE GOURMET' 
19,'MORT CAUSEE PAR COURGETTE GOURMET' 
17,'REACTION CUTANEE A COURGETTE SAUVAGE' 
18,'GONFLEMENT A CAUSE DE COURGETTE SAUVAGE' 
19,'TRAUMATISME GUSTATIF DU COURGETTE SAUVAGE' 
20,'MORT CAUSEE PAR COURGETTE SAUVAGE' 
18,'REACTION CUTANEE A COURGETTE FUME' 
19,'GONFLEMENT A CAUSE DE COURGETTE FUME' 
20,'TRAUMATISME GUSTATIF DU COURGETTE FUME' 
21,'MORT CAUSEE PAR COURGETTE FUME' 
19,'REACTION CUTANEE A COURGETTE FRIT' 
20,'GONFLEMENT A CAUSE DE COURGETTE FRIT' 
21,'TRAUMATISME GUSTATIF DU COURGETTE FRIT' 
22,'MORT CAUSEE PAR COURGETTE FRIT' 
20,'REACTION CUTANEE A COURGETTE SNACKE' 
21,'GONFLEMENT A CAUSE DE COURGETTE SNACKE' 
22,'TRAUMATISME GUSTATIF DU COURGETTE SNACKE' 
23,'MORT CAUSEE PAR COURGETTE SNACKE' 
21,'REACTION CUTANEE A BROCOLI BIO' 
22,'GONFLEMENT A CAUSE DE BROCOLI BIO' 
23,'TRAUMATISME GUSTATIF DU BROCOLI BIO' 
24,'MORT CAUSEE PAR BROCOLI BIO' 
22,'REACTION CUTANEE A BROCOLI FRAIS' 
23,'GONFLEMENT A CAUSE DE BROCOLI FRAIS' 
24,'TRAUMATISME GUSTATIF DU BROCOLI FRAIS' 
25,'MORT CAUSEE PAR BROCOLI FRAIS' 
23,'REACTION CUTANEE A BROCOLI PREMIUM' 
24,'GONFLEMENT A CAUSE DE BROCOLI PREMIUM' 
25,'TRAUMATISME GUSTATIF DU BROCOLI PREMIUM' 
26,'MORT CAUSEE PAR BROCOLI PREMIUM' 
24,'REACTION CUTANEE A BROCOLI SELECTION' 
25,'GONFLEMENT A CAUSE DE BROCOLI SELECTION' 
26,'TRAUMATISME GUSTATIF DU BROCOLI SELECTION' 
27,'MORT CAUSEE PAR BROCOLI SELECTION' 
25,'REACTION CUTANEE A BROCOLI TRADITION' 
26,'GONFLEMENT A CAUSE DE BROCOLI TRADITION' 
27,'TRAUMATISME GUSTATIF DU BROCOLI TRADITION' 
28,'MORT CAUSEE PAR BROCOLI TRADITION' 
26,'REACTION CUTANEE A BROCOLI FACON CHEF' 
27,'GONFLEMENT A CAUSE DE BROCOLI FACON CHEF' 
28,'TRAUMATISME GUSTATIF DU BROCOLI FACON CHEF' 
29,'MORT CAUSEE PAR BROCOLI FACON CHEF' 
27,'REACTION CUTANEE A BROCOLI GOURMET' 
28,'GONFLEMENT A CAUSE DE BROCOLI GOURMET' 
29,'TRAUMATISME GUSTATIF DU BROCOLI GOURMET' 
30,'MORT CAUSEE PAR BROCOLI GOURMET' 
28,'REACTION CUTANEE A BROCOLI SAUVAGE' 
29,'GONFLEMENT A CAUSE DE BROCOLI SAUVAGE' 
30,'TRAUMATISME GUSTATIF DU BROCOLI SAUVAGE' 
31,'MORT CAUSEE PAR BROCOLI SAUVAGE' 
29,'REACTION CUTANEE A BROCOLI FUME' 
30,'GONFLEMENT A CAUSE DE BROCOLI FUME' 
31,'TRAUMATISME GUSTATIF DU BROCOLI FUME' 
32,'MORT CAUSEE PAR BROCOLI FUME' 
30,'REACTION CUTANEE A BROCOLI FRIT' 
31,'GONFLEMENT A CAUSE DE BROCOLI FRIT' 
32,'TRAUMATISME GUSTATIF DU BROCOLI FRIT' 
33,'MORT CAUSEE PAR BROCOLI FRIT' 
31,'REACTION CUTANEE A BROCOLI SNACKE' 
32,'GONFLEMENT A CAUSE DE BROCOLI SNACKE' 
33,'TRAUMATISME GUSTATIF DU BROCOLI SNACKE' 
34,'MORT CAUSEE PAR BROCOLI SNACKE' 
32,'REACTION CUTANEE A POIVRON BIO' 
33,'GONFLEMENT A CAUSE DE POIVRON BIO' 
34,'TRAUMATISME GUSTATIF DU POIVRON BIO' 
35,'MORT CAUSEE PAR POIVRON BIO' 
33,'REACTION CUTANEE A POIVRON FRAIS' 
34,'GONFLEMENT A CAUSE DE POIVRON FRAIS' 
35,'TRAUMATISME GUSTATIF DU POIVRON FRAIS' 
36,'MORT CAUSEE PAR POIVRON FRAIS' 
34,'REACTION CUTANEE A POIVRON PREMIUM' 
35,'GONFLEMENT A CAUSE DE POIVRON PREMIUM' 
36,'TRAUMATISME GUSTATIF DU POIVRON PREMIUM' 
37,'MORT CAUSEE PAR POIVRON PREMIUM' 
35,'REACTION CUTANEE A POIVRON SELECTION' 
36,'GONFLEMENT A CAUSE DE POIVRON SELECTION' 
37,'TRAUMATISME GUSTATIF DU POIVRON SELECTION' 
38,'MORT CAUSEE PAR POIVRON SELECTION' 
36,'REACTION CUTANEE A POIVRON TRADITION' 
37,'GONFLEMENT A CAUSE DE POIVRON TRADITION' 
38,'TRAUMATISME GUSTATIF DU POIVRON TRADITION' 
39,'MORT CAUSEE PAR POIVRON TRADITION' 
37,'REACTION CUTANEE A POIVRON FACON CHEF' 
38,'GONFLEMENT A CAUSE DE POIVRON FACON CHEF' 
39,'TRAUMATISME GUSTATIF DU POIVRON FACON CHEF' 
40,'MORT CAUSEE PAR POIVRON FACON CHEF' 
38,'REACTION CUTANEE A POIVRON GOURMET' 
39,'GONFLEMENT A CAUSE DE POIVRON GOURMET' 
40,'TRAUMATISME GUSTATIF DU POIVRON GOURMET' 
41,'MORT CAUSEE PAR POIVRON GOURMET' 
39,'REACTION CUTANEE A POIVRON SAUVAGE' 
40,'GONFLEMENT A CAUSE DE POIVRON SAUVAGE' 
41,'TRAUMATISME GUSTATIF DU POIVRON SAUVAGE' 
42,'MORT CAUSEE PAR POIVRON SAUVAGE' 
40,'REACTION CUTANEE A POIVRON FUME' 
41,'GONFLEMENT A CAUSE DE POIVRON FUME' 
42,'TRAUMATISME GUSTATIF DU POIVRON FUME' 
43,'MORT CAUSEE PAR POIVRON FUME' 
41,'REACTION CUTANEE A POIVRON FRIT' 
42,'GONFLEMENT A CAUSE DE POIVRON FRIT' 
43,'TRAUMATISME GUSTATIF DU POIVRON FRIT' 
44,'MORT CAUSEE PAR POIVRON FRIT' 
42,'REACTION CUTANEE A POIVRON SNACKE' 
43,'GONFLEMENT A CAUSE DE POIVRON SNACKE' 
44,'TRAUMATISME GUSTATIF DU POIVRON SNACKE' 
45,'MORT CAUSEE PAR POIVRON SNACKE' 
43,'REACTION CUTANEE A EPINARD BIO' 
44,'GONFLEMENT A CAUSE DE EPINARD BIO' 
45,'TRAUMATISME GUSTATIF DU EPINARD BIO' 
46,'MORT CAUSEE PAR EPINARD BIO' 
44,'REACTION CUTANEE A EPINARD FRAIS' 
45,'GONFLEMENT A CAUSE DE EPINARD FRAIS' 
46,'TRAUMATISME GUSTATIF DU EPINARD FRAIS' 
47,'MORT CAUSEE PAR EPINARD FRAIS' 
45,'REACTION CUTANEE A EPINARD PREMIUM' 
46,'GONFLEMENT A CAUSE DE EPINARD PREMIUM' 
47,'TRAUMATISME GUSTATIF DU EPINARD PREMIUM' 
48,'MORT CAUSEE PAR EPINARD PREMIUM' 
46,'REACTION CUTANEE A EPINARD SELECTION' 
47,'GONFLEMENT A CAUSE DE EPINARD SELECTION' 
48,'TRAUMATISME GUSTATIF DU EPINARD SELECTION' 
49,'MORT CAUSEE PAR EPINARD SELECTION' 
47,'REACTION CUTANEE A EPINARD TRADITION' 
48,'GONFLEMENT A CAUSE DE EPINARD TRADITION' 
49,'TRAUMATISME GUSTATIF DU EPINARD TRADITION' 
50,'MORT CAUSEE PAR EPINARD TRADITION' 
48,'REACTION CUTANEE A EPINARD FACON CHEF' 
49,'GONFLEMENT A CAUSE DE EPINARD FACON CHEF' 
50,'TRAUMATISME GUSTATIF DU EPINARD FACON CHEF' 
51,'MORT CAUSEE PAR EPINARD FACON CHEF' 
49,'REACTION CUTANEE A EPINARD GOURMET' 
50,'GONFLEMENT A CAUSE DE EPINARD GOURMET' 
51,'TRAUMATISME GUSTATIF DU EPINARD GOURMET' 
52,'MORT CAUSEE PAR EPINARD GOURMET' 
50,'REACTION CUTANEE A EPINARD SAUVAGE' 
51,'GONFLEMENT A CAUSE DE EPINARD SAUVAGE' 
52,'TRAUMATISME GUSTATIF DU EPINARD SAUVAGE' 
53,'MORT CAUSEE PAR EPINARD SAUVAGE' 
51,'REACTION CUTANEE A EPINARD FUME' 
52,'GONFLEMENT A CAUSE DE EPINARD FUME' 
53,'TRAUMATISME GUSTATIF DU EPINARD FUME' 
54,'MORT CAUSEE PAR EPINARD FUME' 
52,'REACTION CUTANEE A EPINARD FRIT' 
53,'GONFLEMENT A CAUSE DE EPINARD FRIT' 
54,'TRAUMATISME GUSTATIF DU EPINARD FRIT' 
55,'MORT CAUSEE PAR EPINARD FRIT' 
53,'REACTION CUTANEE A EPINARD SNACKE' 
54,'GONFLEMENT A CAUSE DE EPINARD SNACKE' 
55,'TRAUMATISME GUSTATIF DU EPINARD SNACKE' 
56,'MORT CAUSEE PAR EPINARD SNACKE' 
54,'REACTION CUTANEE A AUBERGINE BIO' 
55,'GONFLEMENT A CAUSE DE AUBERGINE BIO' 
56,'TRAUMATISME GUSTATIF DU AUBERGINE BIO' 
57,'MORT CAUSEE PAR AUBERGINE BIO' 
55,'REACTION CUTANEE A AUBERGINE FRAIS' 
56,'GONFLEMENT A CAUSE DE AUBERGINE FRAIS' 
57,'TRAUMATISME GUSTATIF DU AUBERGINE FRAIS' 
58,'MORT CAUSEE PAR AUBERGINE FRAIS' 
56,'REACTION CUTANEE A AUBERGINE PREMIUM' 
57,'GONFLEMENT A CAUSE DE AUBERGINE PREMIUM' 
58,'TRAUMATISME GUSTATIF DU AUBERGINE PREMIUM' 
59,'MORT CAUSEE PAR AUBERGINE PREMIUM' 
57,'REACTION CUTANEE A AUBERGINE SELECTION' 
58,'GONFLEMENT A CAUSE DE AUBERGINE SELECTION' 
59,'TRAUMATISME GUSTATIF DU AUBERGINE SELECTION' 
60,'MORT CAUSEE PAR AUBERGINE SELECTION' 
58,'REACTION CUTANEE A AUBERGINE TRADITION' 
59,'GONFLEMENT A CAUSE DE AUBERGINE TRADITION' 
60,'TRAUMATISME GUSTATIF DU AUBERGINE TRADITION' 
61,'MORT CAUSEE PAR AUBERGINE TRADITION' 
59,'REACTION CUTANEE A AUBERGINE FACON CHEF' 
60,'GONFLEMENT A CAUSE DE AUBERGINE FACON CHEF' 
61,'TRAUMATISME GUSTATIF DU AUBERGINE FACON CHEF' 
62,'MORT CAUSEE PAR AUBERGINE FACON CHEF' 
60,'REACTION CUTANEE A AUBERGINE GOURMET' 
61,'GONFLEMENT A CAUSE DE AUBERGINE GOURMET' 
62,'TRAUMATISME GUSTATIF DU AUBERGINE GOURMET' 
63,'MORT CAUSEE PAR AUBERGINE GOURMET' 
61,'REACTION CUTANEE A AUBERGINE SAUVAGE' 
62,'GONFLEMENT A CAUSE DE AUBERGINE SAUVAGE' 
63,'TRAUMATISME GUSTATIF DU AUBERGINE SAUVAGE' 
64,'MORT CAUSEE PAR AUBERGINE SAUVAGE' 
62,'REACTION CUTANEE A AUBERGINE FUME' 
63,'GONFLEMENT A CAUSE DE AUBERGINE FUME' 
64,'TRAUMATISME GUSTATIF DU AUBERGINE FUME' 
65,'MORT CAUSEE PAR AUBERGINE FUME' 
63,'REACTION CUTANEE A AUBERGINE FRIT' 
64,'GONFLEMENT A CAUSE DE AUBERGINE FRIT' 
65,'TRAUMATISME GUSTATIF DU AUBERGINE FRIT' 
66,'MORT CAUSEE PAR AUBERGINE FRIT' 
64,'REACTION CUTANEE A AUBERGINE SNACKE' 
65,'GONFLEMENT A CAUSE DE AUBERGINE SNACKE' 
66,'TRAUMATISME GUSTATIF DU AUBERGINE SNACKE' 
67,'MORT CAUSEE PAR AUBERGINE SNACKE' 
65,'REACTION CUTANEE A CHAMPIGNON BIO' 
66,'GONFLEMENT A CAUSE DE CHAMPIGNON BIO' 
67,'TRAUMATISME GUSTATIF DU CHAMPIGNON BIO' 
68,'MORT CAUSEE PAR CHAMPIGNON BIO' 
66,'REACTION CUTANEE A CHAMPIGNON FRAIS' 
67,'GONFLEMENT A CAUSE DE CHAMPIGNON FRAIS' 
68,'TRAUMATISME GUSTATIF DU CHAMPIGNON FRAIS' 
69,'MORT CAUSEE PAR CHAMPIGNON FRAIS' 
67,'REACTION CUTANEE A CHAMPIGNON PREMIUM' 
68,'GONFLEMENT A CAUSE DE CHAMPIGNON PREMIUM' 
69,'TRAUMATISME GUSTATIF DU CHAMPIGNON PREMIUM' 
70,'MORT CAUSEE PAR CHAMPIGNON PREMIUM' 
68,'REACTION CUTANEE A CHAMPIGNON SELECTION' 
69,'GONFLEMENT A CAUSE DE CHAMPIGNON SELECTION' 
70,'TRAUMATISME GUSTATIF DU CHAMPIGNON SELECTION' 
71,'MORT CAUSEE PAR CHAMPIGNON SELECTION' 
69,'REACTION CUTANEE A CHAMPIGNON TRADITION' 
70,'GONFLEMENT A CAUSE DE CHAMPIGNON TRADITION' 
71,'TRAUMATISME GUSTATIF DU CHAMPIGNON TRADITION' 
72,'MORT CAUSEE PAR CHAMPIGNON TRADITION' 
70,'REACTION CUTANEE A CHAMPIGNON FACON CHEF' 
71,'GONFLEMENT A CAUSE DE CHAMPIGNON FACON CHEF' 
72,'TRAUMATISME GUSTATIF DU CHAMPIGNON FACON CHEF' 
73,'MORT CAUSEE PAR CHAMPIGNON FACON CHEF' 
71,'REACTION CUTANEE A CHAMPIGNON GOURMET' 
72,'GONFLEMENT A CAUSE DE CHAMPIGNON GOURMET' 
73,'TRAUMATISME GUSTATIF DU CHAMPIGNON GOURMET' 
74,'MORT CAUSEE PAR CHAMPIGNON GOURMET' 
72,'REACTION CUTANEE A CHAMPIGNON SAUVAGE' 
73,'GONFLEMENT A CAUSE DE CHAMPIGNON SAUVAGE' 
74,'TRAUMATISME GUSTATIF DU CHAMPIGNON SAUVAGE' 
75,'MORT CAUSEE PAR CHAMPIGNON SAUVAGE' 
73,'REACTION CUTANEE A CHAMPIGNON FUME' 
74,'GONFLEMENT A CAUSE DE CHAMPIGNON FUME' 
75,'TRAUMATISME GUSTATIF DU CHAMPIGNON FUME' 
76,'MORT CAUSEE PAR CHAMPIGNON FUME' 
74,'REACTION CUTANEE A CHAMPIGNON FRIT' 
75,'GONFLEMENT A CAUSE DE CHAMPIGNON FRIT' 
76,'TRAUMATISME GUSTATIF DU CHAMPIGNON FRIT' 
77,'MORT CAUSEE PAR CHAMPIGNON FRIT' 
75,'REACTION CUTANEE A CHAMPIGNON SNACKE' 
76,'GONFLEMENT A CAUSE DE CHAMPIGNON SNACKE' 
77,'TRAUMATISME GUSTATIF DU CHAMPIGNON SNACKE' 
78,'MORT CAUSEE PAR CHAMPIGNON SNACKE' 
76,'REACTION CUTANEE A ASPERGE BIO' 
77,'GONFLEMENT A CAUSE DE ASPERGE BIO' 
78,'TRAUMATISME GUSTATIF DU ASPERGE BIO' 
79,'MORT CAUSEE PAR ASPERGE BIO' 
77,'REACTION CUTANEE A ASPERGE FRAIS' 
78,'GONFLEMENT A CAUSE DE ASPERGE FRAIS' 
79,'TRAUMATISME GUSTATIF DU ASPERGE FRAIS' 
80,'MORT CAUSEE PAR ASPERGE FRAIS' 
78,'REACTION CUTANEE A ASPERGE PREMIUM' 
79,'GONFLEMENT A CAUSE DE ASPERGE PREMIUM' 
80,'TRAUMATISME GUSTATIF DU ASPERGE PREMIUM' 
81,'MORT CAUSEE PAR ASPERGE PREMIUM' 
79,'REACTION CUTANEE A ASPERGE SELECTION' 
80,'GONFLEMENT A CAUSE DE ASPERGE SELECTION' 
81,'TRAUMATISME GUSTATIF DU ASPERGE SELECTION' 
82,'MORT CAUSEE PAR ASPERGE SELECTION' 
80,'REACTION CUTANEE A ASPERGE TRADITION' 
81,'GONFLEMENT A CAUSE DE ASPERGE TRADITION' 
82,'TRAUMATISME GUSTATIF DU ASPERGE TRADITION' 
83,'MORT CAUSEE PAR ASPERGE TRADITION' 
81,'REACTION CUTANEE A ASPERGE FACON CHEF' 
82,'GONFLEMENT A CAUSE DE ASPERGE FACON CHEF' 
83,'TRAUMATISME GUSTATIF DU ASPERGE FACON CHEF' 
84,'MORT CAUSEE PAR ASPERGE FACON CHEF' 
82,'REACTION CUTANEE A ASPERGE GOURMET' 
83,'GONFLEMENT A CAUSE DE ASPERGE GOURMET' 
84,'TRAUMATISME GUSTATIF DU ASPERGE GOURMET' 
85,'MORT CAUSEE PAR ASPERGE GOURMET' 
83,'REACTION CUTANEE A ASPERGE SAUVAGE' 
84,'GONFLEMENT A CAUSE DE ASPERGE SAUVAGE' 
85,'TRAUMATISME GUSTATIF DU ASPERGE SAUVAGE' 
86,'MORT CAUSEE PAR ASPERGE SAUVAGE' 
84,'REACTION CUTANEE A ASPERGE FUME' 
85,'GONFLEMENT A CAUSE DE ASPERGE FUME' 
86,'TRAUMATISME GUSTATIF DU ASPERGE FUME' 
87,'MORT CAUSEE PAR ASPERGE FUME' 
85,'REACTION CUTANEE A ASPERGE FRIT' 
86,'GONFLEMENT A CAUSE DE ASPERGE FRIT' 
87,'TRAUMATISME GUSTATIF DU ASPERGE FRIT' 
88,'MORT CAUSEE PAR ASPERGE FRIT' 
86,'REACTION CUTANEE A ASPERGE SNACKE' 
87,'GONFLEMENT A CAUSE DE ASPERGE SNACKE' 
88,'TRAUMATISME GUSTATIF DU ASPERGE SNACKE' 
89,'MORT CAUSEE PAR ASPERGE SNACKE' 
87,'REACTION CUTANEE A CHOU BIO' 
88,'GONFLEMENT A CAUSE DE CHOU BIO' 
89,'TRAUMATISME GUSTATIF DU CHOU BIO' 
90,'MORT CAUSEE PAR CHOU BIO' 
88,'REACTION CUTANEE A CHOU FRAIS' 
89,'GONFLEMENT A CAUSE DE CHOU FRAIS' 
90,'TRAUMATISME GUSTATIF DU CHOU FRAIS' 
91,'MORT CAUSEE PAR CHOU FRAIS' 
89,'REACTION CUTANEE A CHOU PREMIUM' 
90,'GONFLEMENT A CAUSE DE CHOU PREMIUM' 
91,'TRAUMATISME GUSTATIF DU CHOU PREMIUM' 
92,'MORT CAUSEE PAR CHOU PREMIUM' 
90,'REACTION CUTANEE A CHOU SELECTION' 
91,'GONFLEMENT A CAUSE DE CHOU SELECTION' 
92,'TRAUMATISME GUSTATIF DU CHOU SELECTION' 
93,'MORT CAUSEE PAR CHOU SELECTION' 
91,'REACTION CUTANEE A CHOU TRADITION' 
92,'GONFLEMENT A CAUSE DE CHOU TRADITION' 
93,'TRAUMATISME GUSTATIF DU CHOU TRADITION' 
94,'MORT CAUSEE PAR CHOU TRADITION' 
92,'REACTION CUTANEE A CHOU FACON CHEF' 
93,'GONFLEMENT A CAUSE DE CHOU FACON CHEF' 
94,'TRAUMATISME GUSTATIF DU CHOU FACON CHEF' 
95,'MORT CAUSEE PAR CHOU FACON CHEF' 
